og_id,timestamp,machine_id,os,file_path,malware_type,detection_method,scan_type,action_taken,severity,file_size_kb,is_persistent,network_activity
e4b1f05b-c5e3-47b1-9627-ac34eaad269d,27-06-2025 13:37,Machine_54,Windows 10,C:/Users/User50/Downloads/file_9061.js,Ransomware,Signature-based,Custom Scan,Deleted,Critical,3886.99,0,0
13e22022-1039-49b3-b1fe-74be3778bdc0,08-06-2025 03:18,Machine_72,Linux,C:/Users/User7/Downloads/file_7269.exe,Rootkit,Signature-based,Quick Scan,Blocked,High,1773.83,1,0
cba622c6-1a1c-4c16-ae3f-98a2ede44ce2,03-07-2025 01:06,Machine_22,macOS,C:/Users/User32/Downloads/file_9985.bat,Rootkit,Signature-based,Full Scan,Ignored,High,461.59,1,1
751fe7e1-91a0-45b7-8581-e4de946c8c64,23-05-2025 08:09,Machine_80,Windows 7,C:/Users/User50/Downloads/file_3374.bat,Backdoor,Signature-based,Custom Scan,Quarantined,High,4241,0,1
e7638c58-5972-4d0e-a6ba-04b5d66a2e3c,22-05-2025 00:36,Machine_30,macOS,C:/Users/User43/Downloads/file_9385.bat,Adware,Sandbox,Custom Scan,Ignored,Critical,219.79,0,1
b9af5736-28c2-4f4a-bfc2-c9b5c1abaea3,16-05-2025 02:15,Machine_53,Linux,C:/Users/User43/Downloads/file_9272.dll,Ransomware,Heuristic,Quick Scan,Blocked,Critical,3299.03,0,1
9b0cb350-8283-48e2-b26a-746691c48e09,11-05-2025 00:43,Machine_6,macOS,C:/Users/User35/Downloads/file_2274.xlsx,Spyware,Sandbox,Full Scan,Blocked,Medium,3360.11,0,1
6c9bd58b-6462-4fd3-be7a-1da550fe7fde,17-06-2025 00:06,Machine_53,Windows 10,C:/Users/User44/Downloads/file_1776.js,Ransomware,Signature-based,Full Scan,Quarantined,High,193.6,1,1
413df430-9e05-488f-a676-5f871dea9dd9,11-05-2025 08:23,Machine_11,macOS,C:/Users/User23/Downloads/file_2816.exe,Trojan,Sandbox,Full Scan,Ignored,Medium,2536.98,1,1
4a307deb-07ff-46c9-abdc-c44055a4935d,23-06-2025 07:50,Machine_56,Windows 10,C:/Users/User34/Downloads/file_8010.scr,Backdoor,Signature-based,Full Scan,Blocked,Critical,660.48,0,0
e10dbc22-9ab7-4deb-8e36-167c0052ee1c,27-05-2025 04:09,Machine_71,Windows 11,C:/Users/User20/Downloads/file_2922.xlsx,Spyware,Signature-based,Custom Scan,Deleted,Low,1815.09,1,0
8d896d2c-062c-4d0f-9312-cf5d14ae9e9a,14-06-2025 07:07,Machine_80,macOS,C:/Users/User35/Downloads/file_4638.docx,Keylogger,Sandbox,Full Scan,Quarantined,Low,857.04,0,1
1bf55a72-0b38-4da4-8726-bf802db76de7,04-06-2025 23:33,Machine_37,macOS,C:/Users/User41/Downloads/file_7407.exe,Worm,Heuristic,Custom Scan,Deleted,High,3777.93,0,0
831a83be-048b-472f-bd15-ea18b0e56b43,30-06-2025 15:55,Machine_28,macOS,C:/Users/User7/Downloads/file_1238.exe,Adware,Behavioral,Full Scan,Quarantined,Low,4250.26,0,0
2243b731-6346-4586-b635-adf50b8f269d,17-06-2025 15:54,Machine_92,Windows 11,C:/Users/User30/Downloads/file_2020.docx,Rootkit,Behavioral,Custom Scan,Ignored,Low,1593.61,1,1
2cf5e685-33a8-4cbd-acdd-ff2ba55eb6eb,15-06-2025 18:37,Machine_97,Windows 10,C:/Users/User28/Downloads/file_7772.pdf,Keylogger,Behavioral,Custom Scan,Blocked,Medium,1931.87,0,0
ee559d9c-e013-4057-8990-07ef28ff840b,13-06-2025 22:16,Machine_32,macOS,C:/Users/User33/Downloads/file_8998.docx,Adware,Signature-based,Custom Scan,Deleted,Medium,1634.5,1,1
72a4028d-ea70-4b53-a453-4add6b788295,14-05-2025 11:11,Machine_71,Windows 10,C:/Users/User25/Downloads/file_5394.exe,Backdoor,Sandbox,Quick Scan,Blocked,Low,4087.03,0,1
666fb264-1765-4543-b1a5-7486fc551c7a,21-05-2025 09:14,Machine_97,Windows 10,C:/Users/User4/Downloads/file_1073.bat,Keylogger,Behavioral,Custom Scan,Ignored,High,4961.55,0,0
6b253fe3-bacb-4505-bfba-901dc0c0ad36,12-05-2025 15:39,Machine_97,Windows 10,C:/Users/User18/Downloads/file_8054.exe,Spyware,Behavioral,Custom Scan,Blocked,Low,3546.06,1,0
cb389fe1-ef08-470c-9572-f24b3aa1238a,16-06-2025 06:20,Machine_36,Linux,C:/Users/User44/Downloads/file_5013.scr,Rootkit,Signature-based,Full Scan,Ignored,Critical,4418.47,0,1
4e7c177c-f16b-4b33-9468-a54338ec70b1,02-07-2025 19:57,Machine_32,Windows 10,C:/Users/User17/Downloads/file_8698.exe,Adware,Sandbox,Custom Scan,Quarantined,Medium,4244.57,1,1
3c8af72e-ec65-4da5-aadf-ed4b8cf19d98,14-06-2025 18:16,Machine_15,Windows 11,C:/Users/User1/Downloads/file_1782.js,Trojan,Signature-based,Custom Scan,Ignored,Critical,1645.37,1,0
a16328a6-b8ec-41a9-88cc-74b47dc3da53,01-07-2025 15:13,Machine_66,Windows 10,C:/Users/User35/Downloads/file_5632.pdf,Backdoor,Behavioral,Quick Scan,Blocked,Medium,2555.05,1,0
ddeac978-8637-4506-a5bb-6dcf326c6796,22-06-2025 03:33,Machine_21,Windows 7,C:/Users/User21/Downloads/file_4665.pdf,Trojan,Behavioral,Custom Scan,Deleted,High,369.47,1,0
5a50a7a7-ecab-4ae6-a732-f01967f2ab3d,21-05-2025 08:47,Machine_25,Windows 7,C:/Users/User11/Downloads/file_5143.scr,Worm,Signature-based,Full Scan,Blocked,High,72.23,1,0
7d895f8c-899e-4813-b5c1-4e345a804b3c,30-05-2025 05:17,Machine_80,Windows 10,C:/Users/User34/Downloads/file_5378.dll,Trojan,Behavioral,Custom Scan,Quarantined,High,513.63,0,0
9f42746e-88ab-44db-a044-f0060d92f55f,26-06-2025 19:52,Machine_34,Windows 10,C:/Users/User18/Downloads/file_7122.dll,Rootkit,Sandbox,Custom Scan,Deleted,Medium,4012.08,0,1
485d9fdf-c51d-4830-976c-611538c52936,18-06-2025 12:45,Machine_90,Linux,C:/Users/User10/Downloads/file_7269.xlsx,Backdoor,Heuristic,Custom Scan,Blocked,Medium,215,0,1
c3cf069f-0164-447a-8aac-4f2ad7f0270f,27-05-2025 07:09,Machine_27,Linux,C:/Users/User4/Downloads/file_7151.exe,Rootkit,Sandbox,Quick Scan,Blocked,Low,2197.5,0,1
556c3882-7cc6-43c7-9c5a-704a09a1567a,21-05-2025 22:50,Machine_27,macOS,C:/Users/User14/Downloads/file_5867.dll,Adware,Behavioral,Custom Scan,Quarantined,Medium,4468.46,1,1
4eb4dfee-dfda-4a59-ad8d-8238285c3fee,28-05-2025 10:01,Machine_56,Windows 7,C:/Users/User14/Downloads/file_8004.js,Spyware,Signature-based,Custom Scan,Ignored,High,3466.45,1,1
5ffeb94c-0b5d-476d-ae6a-d08453e8758f,19-06-2025 20:19,Machine_71,Windows 10,C:/Users/User24/Downloads/file_1519.js,Worm,Behavioral,Full Scan,Deleted,Low,2672.88,1,1
8ddde51a-4c4d-4b08-90f3-88434aa25ac5,01-06-2025 03:53,Machine_31,Windows 10,C:/Users/User9/Downloads/file_4251.exe,Ransomware,Heuristic,Quick Scan,Deleted,Medium,3459.05,0,0
e3bfd24a-eb00-4693-9252-a5320678ebf6,04-07-2025 08:11,Machine_50,Windows 10,C:/Users/User50/Downloads/file_3378.js,Trojan,Heuristic,Full Scan,Quarantined,High,33.81,1,0
88f7bdb2-b587-4202-a306-b660fe1d9db3,02-07-2025 00:54,Machine_56,macOS,C:/Users/User28/Downloads/file_9439.xlsx,Backdoor,Signature-based,Full Scan,Deleted,Critical,218.91,0,1
41e2c0e7-b9da-41e6-a978-ffd2086e9a7a,09-06-2025 12:47,Machine_62,Linux,C:/Users/User39/Downloads/file_7856.bat,Spyware,Sandbox,Custom Scan,Quarantined,High,1029.77,1,0
7a457325-6657-4c65-8bd2-30a36f3b27f5,30-06-2025 10:47,Machine_8,Linux,C:/Users/User50/Downloads/file_9615.pdf,Spyware,Heuristic,Quick Scan,Blocked,Low,471.37,0,1
c5dd870f-bda2-48d1-ab76-4f3b22880685,24-06-2025 01:31,Machine_64,Windows 10,C:/Users/User41/Downloads/file_8646.js,Worm,Sandbox,Quick Scan,Quarantined,Low,2819.4,1,0
15c09f3b-bc81-462e-8b49-f91049d54b7a,18-06-2025 04:50,Machine_59,Linux,C:/Users/User44/Downloads/file_3848.dll,Keylogger,Sandbox,Quick Scan,Quarantined,Critical,3876.3,1,0
a1b24d69-417d-4ab4-816d-ead054beeb6c,25-05-2025 11:57,Machine_63,Linux,C:/Users/User4/Downloads/file_6104.pdf,Rootkit,Heuristic,Custom Scan,Ignored,Critical,1616.01,0,1
791b933f-ab2b-414c-b709-c692df67d28c,02-07-2025 00:06,Machine_100,Windows 10,C:/Users/User44/Downloads/file_8366.pdf,Adware,Behavioral,Quick Scan,Blocked,Critical,46.9,0,0
6128a660-039d-4c5c-b390-79ff37708d1b,03-07-2025 03:19,Machine_8,Linux,C:/Users/User14/Downloads/file_5331.exe,Rootkit,Behavioral,Full Scan,Blocked,Low,4720.89,1,0
62c84e04-3996-4280-b4ee-3167c30c2821,28-05-2025 16:19,Machine_33,macOS,C:/Users/User21/Downloads/file_9834.bat,Backdoor,Heuristic,Full Scan,Quarantined,Medium,504.29,0,0
7a1249b5-8d71-4c46-b438-e2417c03833e,20-06-2025 00:09,Machine_91,macOS,C:/Users/User48/Downloads/file_7799.xlsx,Trojan,Behavioral,Custom Scan,Blocked,High,1116.74,0,1
e9bb5af8-02c7-48e8-b66e-89bdfeed6a39,02-07-2025 23:03,Machine_2,Windows 11,C:/Users/User29/Downloads/file_9585.pdf,Rootkit,Heuristic,Full Scan,Quarantined,Medium,2094.25,1,0
94cb98c3-c544-47d7-b4b4-ab34dc2426f7,06-06-2025 21:31,Machine_11,Windows 7,C:/Users/User21/Downloads/file_8972.dll,Spyware,Sandbox,Quick Scan,Quarantined,High,4093.65,0,1
f368260d-5960-4a29-8d8c-5861008a28ed,11-06-2025 20:06,Machine_50,Windows 11,C:/Users/User18/Downloads/file_8872.xlsx,Ransomware,Heuristic,Quick Scan,Quarantined,Critical,4880.28,0,1
ebae53ac-65fa-4c8e-ba0b-d69c54273358,31-05-2025 22:41,Machine_93,Windows 10,C:/Users/User23/Downloads/file_8824.bat,Keylogger,Heuristic,Quick Scan,Ignored,Low,4608.33,1,1
39fdac21-ff3b-4452-8868-814d69fcf1d2,17-06-2025 22:20,Machine_33,Windows 10,C:/Users/User49/Downloads/file_2883.js,Backdoor,Sandbox,Full Scan,Blocked,Critical,698.88,1,1
0bdb0b25-7038-46d9-b499-fa610cd9c8c7,20-06-2025 11:59,Machine_44,Windows 11,C:/Users/User21/Downloads/file_6629.xlsx,Adware,Behavioral,Full Scan,Blocked,Critical,2274.81,0,0
1dfa4ef6-9e4b-40e8-b9a5-10e806fce13b,23-06-2025 23:23,Machine_21,Windows 11,C:/Users/User46/Downloads/file_7881.scr,Ransomware,Signature-based,Full Scan,Quarantined,Low,1575.6,1,0
8edf0df1-6140-49df-bdd3-9c5804bacb2b,01-06-2025 02:29,Machine_67,Windows 11,C:/Users/User29/Downloads/file_4823.bat,Spyware,Heuristic,Custom Scan,Deleted,Medium,4172.41,1,0
70e6bb1f-696f-4f2d-a745-3a6a8881e5ab,25-05-2025 01:29,Machine_46,Windows 7,C:/Users/User28/Downloads/file_9208.bat,Adware,Sandbox,Full Scan,Quarantined,Low,1137.14,1,1
6554178c-03ad-4073-ac50-7f545b9f17ea,27-06-2025 06:38,Machine_35,Linux,C:/Users/User4/Downloads/file_6114.docx,Backdoor,Signature-based,Custom Scan,Ignored,Medium,2055.04,1,0
2c0d47c0-6bde-415f-a18c-49c5ce2c0841,14-06-2025 11:59,Machine_1,macOS,C:/Users/User3/Downloads/file_1856.dll,Adware,Sandbox,Full Scan,Ignored,Critical,3185.3,0,1
79236b26-0acb-4f4e-8dd5-e6ebbdd78b68,17-05-2025 07:51,Machine_37,Linux,C:/Users/User3/Downloads/file_2369.exe,Trojan,Signature-based,Full Scan,Blocked,High,4173.48,1,1
9fa7dcf1-63cb-431c-b841-1a221d371347,11-06-2025 23:50,Machine_40,Windows 11,C:/Users/User3/Downloads/file_1895.dll,Backdoor,Behavioral,Full Scan,Deleted,Critical,3637.26,0,0
e64a9bf4-5c7e-47e8-a211-8b32d44bfc8d,09-06-2025 13:31,Machine_24,Windows 11,C:/Users/User22/Downloads/file_9297.scr,Spyware,Signature-based,Full Scan,Deleted,Medium,549.49,1,1
a000cdf5-d8dc-43e8-8797-020b0feb0b16,17-06-2025 19:44,Machine_73,Windows 10,C:/Users/User3/Downloads/file_8330.exe,Keylogger,Signature-based,Quick Scan,Blocked,Low,1070.93,1,0
33452275-b9f0-4fb7-bf77-bf90c7f4221d,24-05-2025 06:07,Machine_46,Windows 10,C:/Users/User2/Downloads/file_7670.xlsx,Adware,Heuristic,Full Scan,Blocked,High,1229.77,1,1
f647f293-bd7c-459c-a727-b9a3b9073f49,11-06-2025 20:36,Machine_18,macOS,C:/Users/User44/Downloads/file_6834.exe,Rootkit,Heuristic,Full Scan,Blocked,Critical,3361.2,1,0
27195431-93ea-47e0-a5cb-4abd1006ae1a,17-05-2025 22:21,Machine_53,Windows 10,C:/Users/User11/Downloads/file_9328.js,Rootkit,Heuristic,Custom Scan,Blocked,High,1798.96,1,1
bb3a93a7-c347-41ae-8789-f5b4cdbe1e64,03-07-2025 17:42,Machine_95,Windows 11,C:/Users/User4/Downloads/file_5265.dll,Rootkit,Behavioral,Quick Scan,Deleted,Medium,253.42,0,1
2f065960-d34c-4e71-926f-d92abf1430cb,05-06-2025 13:57,Machine_94,Windows 11,C:/Users/User2/Downloads/file_5032.pdf,Backdoor,Sandbox,Custom Scan,Ignored,High,3218.62,1,0
7ea49114-9309-4e6a-b305-f6240d4b5adb,01-06-2025 03:02,Machine_100,Windows 11,C:/Users/User38/Downloads/file_6064.js,Backdoor,Sandbox,Full Scan,Ignored,Low,1478.2,1,1
42320510-0ed5-47ce-9423-2ec1eee1c036,22-05-2025 13:42,Machine_34,macOS,C:/Users/User47/Downloads/file_5488.scr,Adware,Heuristic,Custom Scan,Ignored,Low,2816.79,0,1
8beffc5e-2b84-4676-be91-4d0e1ca2fcdc,22-06-2025 18:09,Machine_81,Windows 10,C:/Users/User2/Downloads/file_1527.scr,Ransomware,Behavioral,Quick Scan,Deleted,Medium,334.81,1,0
36475d38-0abc-4dbe-9641-37a4fe95c128,21-05-2025 18:11,Machine_17,Linux,C:/Users/User9/Downloads/file_7941.js,Rootkit,Sandbox,Quick Scan,Deleted,High,2581.01,0,0
b6db51f4-a71d-4cab-bfaf-7600f951f5e0,12-06-2025 05:49,Machine_83,Windows 7,C:/Users/User31/Downloads/file_2451.js,Ransomware,Heuristic,Full Scan,Ignored,Critical,1754.64,0,0
7ec9753e-64d9-4c11-a113-08dd3e7befc5,31-05-2025 15:31,Machine_37,Windows 11,C:/Users/User17/Downloads/file_5509.exe,Backdoor,Signature-based,Custom Scan,Quarantined,Critical,4267.33,0,0
51f768e0-b2b4-4d52-9c25-a306edbdd79b,02-06-2025 05:42,Machine_76,Windows 7,C:/Users/User40/Downloads/file_5791.docx,Rootkit,Sandbox,Custom Scan,Ignored,High,3098.79,1,0
a387e929-e8f6-4b91-a6f1-26e067ef07e5,21-05-2025 23:48,Machine_20,Linux,C:/Users/User11/Downloads/file_2201.dll,Worm,Heuristic,Full Scan,Ignored,Medium,477.83,0,1
354c0284-7dde-4e3a-bb32-5a0c0674d858,03-06-2025 20:35,Machine_34,macOS,C:/Users/User36/Downloads/file_9277.docx,Backdoor,Sandbox,Quick Scan,Blocked,Low,1852.76,0,1
9530516f-aa23-4469-b431-8c4695a05c51,12-05-2025 10:34,Machine_80,Windows 7,C:/Users/User42/Downloads/file_1327.bat,Adware,Sandbox,Custom Scan,Deleted,Medium,2221.7,0,1
f3b6eb29-fd7c-46ee-ade4-d2e0f32411a4,29-05-2025 15:03,Machine_17,macOS,C:/Users/User22/Downloads/file_8422.pdf,Trojan,Sandbox,Custom Scan,Quarantined,High,3694.86,0,1
497ef514-1a1a-46db-9a3f-fbe8b349545a,28-06-2025 20:21,Machine_80,Windows 11,C:/Users/User29/Downloads/file_9472.scr,Backdoor,Behavioral,Quick Scan,Deleted,Critical,4179.83,0,1
a3c547bf-212d-4611-a87e-0031edd51792,03-07-2025 22:12,Machine_14,Linux,C:/Users/User20/Downloads/file_6930.xlsx,Ransomware,Signature-based,Custom Scan,Deleted,High,2264.61,0,0
8475206b-45cd-4f94-ab8b-5ea3659e307d,17-06-2025 19:31,Machine_19,Linux,C:/Users/User2/Downloads/file_2648.bat,Rootkit,Signature-based,Full Scan,Ignored,Medium,2410.96,1,1
99fc2349-8cab-4eb8-b681-e6fd0b2ba0d5,01-07-2025 18:12,Machine_95,macOS,C:/Users/User7/Downloads/file_6916.js,Spyware,Heuristic,Quick Scan,Quarantined,Critical,2872.79,0,0
2b389fce-cfe7-4a6e-844f-1c6d6709dcb2,30-05-2025 16:42,Machine_83,Windows 7,C:/Users/User32/Downloads/file_6398.bat,Worm,Sandbox,Custom Scan,Quarantined,Critical,1900.4,0,0
7d0283ba-8224-471f-aac5-a062435d33f5,20-05-2025 22:16,Machine_3,Windows 10,C:/Users/User3/Downloads/file_3810.scr,Keylogger,Behavioral,Custom Scan,Ignored,Critical,286.72,0,1
1e361a8e-b6ba-4f9c-8690-0d3199138f34,21-05-2025 17:04,Machine_82,Windows 11,C:/Users/User21/Downloads/file_4724.exe,Keylogger,Heuristic,Quick Scan,Quarantined,High,4502.19,1,1
35720892-f3ae-46b8-a287-ccf82ef19ffe,30-05-2025 05:07,Machine_22,Linux,C:/Users/User30/Downloads/file_3748.scr,Ransomware,Sandbox,Quick Scan,Deleted,Critical,4554.59,1,1
ea5fef71-04cf-4c44-b751-a9c6ee6fc7eb,28-05-2025 21:03,Machine_12,Windows 10,C:/Users/User48/Downloads/file_6700.pdf,Ransomware,Heuristic,Custom Scan,Blocked,Medium,4296.93,0,1
a406c5ef-138f-44c5-8a46-28d406744999,10-06-2025 13:42,Machine_58,Linux,C:/Users/User13/Downloads/file_2589.xlsx,Ransomware,Behavioral,Custom Scan,Ignored,Low,2970.61,1,1
f4066098-8770-4e57-a1eb-660b58ba67c7,09-06-2025 15:20,Machine_87,Linux,C:/Users/User49/Downloads/file_7297.pdf,Ransomware,Heuristic,Custom Scan,Ignored,Low,4829.44,0,1
5b20ece9-5fe8-49ab-b7fc-f18f599003de,22-06-2025 09:00,Machine_86,Windows 10,C:/Users/User23/Downloads/file_8380.docx,Keylogger,Behavioral,Quick Scan,Blocked,Low,1605.87,0,0
df38b160-9166-4b60-8797-e965e7eb06fb,12-06-2025 22:34,Machine_12,Windows 10,C:/Users/User2/Downloads/file_4137.dll,Keylogger,Sandbox,Quick Scan,Quarantined,Critical,1778.87,0,1
99458cb6-12f7-42ab-a038-ead56ffef59d,05-06-2025 23:22,Machine_95,Windows 7,C:/Users/User27/Downloads/file_8039.dll,Keylogger,Sandbox,Custom Scan,Blocked,Critical,3982.02,0,1
86f5d214-fc10-4d13-bca7-8330193f3c4a,15-05-2025 07:12,Machine_92,Windows 7,C:/Users/User16/Downloads/file_5458.exe,Worm,Signature-based,Quick Scan,Blocked,High,1714.11,1,1
d5fa2ba7-24c3-41ba-b500-e2895abb55d7,23-06-2025 19:13,Machine_48,macOS,C:/Users/User42/Downloads/file_7468.js,Backdoor,Heuristic,Custom Scan,Deleted,Critical,2401.07,1,0
71b496a4-e092-4cee-b4ef-612456dbfffa,15-05-2025 16:41,Machine_44,Windows 10,C:/Users/User28/Downloads/file_9513.js,Trojan,Heuristic,Quick Scan,Deleted,Low,3061.73,1,1
099a922d-e582-41ff-b4e0-0b0aaecbd8d2,28-05-2025 00:59,Machine_16,Windows 7,C:/Users/User45/Downloads/file_8950.exe,Keylogger,Signature-based,Full Scan,Ignored,Medium,4249.57,1,0
3ebd2552-104c-4516-9eb7-a693d46b06d7,11-05-2025 05:34,Machine_42,Windows 11,C:/Users/User50/Downloads/file_5855.pdf,Trojan,Sandbox,Custom Scan,Quarantined,Critical,748.92,0,0
c8baa1a8-8815-4a22-9538-20dff30c7e8d,04-07-2025 21:00,Machine_84,macOS,C:/Users/User8/Downloads/file_6760.exe,Backdoor,Signature-based,Quick Scan,Blocked,Critical,613.18,0,0
476aae75-f8f3-471a-81d1-6e3ece38adc9,21-06-2025 02:02,Machine_59,Windows 10,C:/Users/User22/Downloads/file_1960.xlsx,Worm,Signature-based,Full Scan,Blocked,Critical,3045.86,0,0
b4c311f8-9ddf-45ff-9ecc-08c2686d4a7b,04-07-2025 20:26,Machine_37,macOS,C:/Users/User29/Downloads/file_1528.bat,Trojan,Sandbox,Full Scan,Blocked,Low,4315.67,0,0
ea9bbc1a-d85f-4b32-add6-476e44aa222b,11-05-2025 18:52,Machine_66,macOS,C:/Users/User35/Downloads/file_9471.xlsx,Backdoor,Sandbox,Custom Scan,Deleted,High,3889.53,1,1
d0984a2e-f327-43c3-aebb-c25b4dc9fa0e,18-06-2025 03:40,Machine_68,macOS,C:/Users/User35/Downloads/file_8058.pdf,Backdoor,Behavioral,Custom Scan,Deleted,Medium,65.99,0,1
461e92db-6bb3-43b2-8a70-b802bed2b5be,16-05-2025 07:00,Machine_42,Windows 7,C:/Users/User32/Downloads/file_6455.js,Trojan,Signature-based,Quick Scan,Deleted,Critical,2264.38,0,0
c2f5e5b1-5133-49c4-8b00-86b78845b07c,16-05-2025 08:56,Machine_42,macOS,C:/Users/User29/Downloads/file_9550.dll,Ransomware,Signature-based,Custom Scan,Deleted,Medium,4737.51,1,1
cb07f61a-6edc-4a6f-b4ec-a980feb2014b,21-05-2025 13:20,Machine_83,Windows 11,C:/Users/User29/Downloads/file_2306.bat,Rootkit,Signature-based,Custom Scan,Ignored,Medium,3321.23,0,0
2d93cb61-d844-49a0-973b-ef00c45d57c7,15-06-2025 06:47,Machine_73,macOS,C:/Users/User41/Downloads/file_4863.scr,Worm,Heuristic,Quick Scan,Quarantined,High,535.51,0,0
f0e54b69-89a8-4692-bf34-027503240775,16-06-2025 00:16,Machine_75,Windows 10,C:/Users/User2/Downloads/file_5518.scr,Trojan,Behavioral,Full Scan,Ignored,High,2994.13,0,1
d49ecf51-11ac-49d8-a0ab-041a18368ce0,02-07-2025 01:02,Machine_9,Windows 7,C:/Users/User7/Downloads/file_4649.xlsx,Adware,Sandbox,Custom Scan,Quarantined,Low,3113.14,0,1
9c45e6f8-5bea-4279-aacf-cc63a6c62300,30-06-2025 22:25,Machine_77,Windows 10,C:/Users/User2/Downloads/file_9200.bat,Trojan,Sandbox,Custom Scan,Quarantined,High,1544.96,0,1
802f894c-f110-42ab-9966-c746f23a37f5,20-06-2025 10:08,Machine_93,macOS,C:/Users/User7/Downloads/file_2684.scr,Backdoor,Heuristic,Custom Scan,Ignored,Medium,4851.89,1,1
cca5fe62-739d-4779-8e90-60048723b28e,14-05-2025 20:51,Machine_72,Windows 10,C:/Users/User22/Downloads/file_9501.js,Adware,Behavioral,Custom Scan,Quarantined,High,3117.27,1,1
5bb6a034-94a4-40ba-a8e3-45ea2ae9e0ba,10-06-2025 07:00,Machine_90,macOS,C:/Users/User12/Downloads/file_5667.exe,Trojan,Heuristic,Quick Scan,Deleted,Low,1830.67,1,0
0eca531f-d05b-48ef-905c-5362b16c72bd,22-06-2025 10:20,Machine_45,Linux,C:/Users/User36/Downloads/file_8130.pdf,Adware,Behavioral,Custom Scan,Ignored,Critical,2099.63,0,1
c1119fcd-cd82-403e-abf0-c30d2afd8966,12-06-2025 14:47,Machine_65,Windows 11,C:/Users/User12/Downloads/file_6945.dll,Trojan,Signature-based,Quick Scan,Deleted,Critical,1165.87,1,0
7f8c79ca-d41e-4d68-a7c1-01e8e8a9f028,24-05-2025 01:41,Machine_57,macOS,C:/Users/User45/Downloads/file_8757.exe,Rootkit,Behavioral,Custom Scan,Deleted,Critical,2533.24,0,1
2070c207-6f0f-474e-ab6e-a1e2aa57ffca,14-06-2025 23:51,Machine_34,Windows 11,C:/Users/User45/Downloads/file_5558.xlsx,Adware,Signature-based,Quick Scan,Quarantined,Low,607.97,1,1
ec968eca-6351-4422-a54e-a41a6a572512,18-06-2025 08:39,Machine_78,Windows 7,C:/Users/User50/Downloads/file_2632.js,Worm,Heuristic,Custom Scan,Ignored,High,4030.89,0,0
37eff5f0-3d6e-4599-849c-11df1f96c02d,29-05-2025 21:10,Machine_61,Windows 7,C:/Users/User1/Downloads/file_9261.docx,Backdoor,Heuristic,Quick Scan,Blocked,High,4486.65,1,0
ceb1fad1-de19-48de-aa74-31d1e104d982,31-05-2025 09:29,Machine_19,Windows 7,C:/Users/User16/Downloads/file_5114.pdf,Worm,Heuristic,Custom Scan,Ignored,Critical,3959.05,1,1
6794e7a3-9e77-41e6-bdfe-db30d88b3790,21-06-2025 10:41,Machine_22,Linux,C:/Users/User1/Downloads/file_9041.docx,Spyware,Behavioral,Quick Scan,Quarantined,Critical,3548.74,1,1
10829f9e-550e-42b5-800b-96143c2243f9,29-06-2025 19:08,Machine_6,Windows 7,C:/Users/User34/Downloads/file_3796.xlsx,Trojan,Sandbox,Custom Scan,Deleted,Critical,939.97,1,1
b70a7e3d-faf4-461c-8cef-7adf77ecd099,27-05-2025 10:43,Machine_74,Windows 11,C:/Users/User47/Downloads/file_8402.exe,Keylogger,Heuristic,Custom Scan,Ignored,Critical,3621.12,1,0
3ebb76f9-7811-4800-8b4a-b3a370da6d7a,29-06-2025 20:01,Machine_8,Windows 7,C:/Users/User23/Downloads/file_9822.pdf,Adware,Sandbox,Quick Scan,Deleted,Low,4859.94,1,1
acb323fb-88c8-4071-8bcf-a7408f3f104f,11-05-2025 22:48,Machine_9,Windows 10,C:/Users/User24/Downloads/file_4243.pdf,Backdoor,Signature-based,Quick Scan,Ignored,Low,4148.01,1,1
ad53c3be-bc0a-4ded-9c06-b68bc36d32f6,25-06-2025 07:01,Machine_44,macOS,C:/Users/User45/Downloads/file_9926.bat,Spyware,Sandbox,Quick Scan,Deleted,Critical,4938.06,1,0
7ff1e873-57f3-4939-830c-c4f39898aaa7,29-06-2025 23:22,Machine_4,Windows 7,C:/Users/User16/Downloads/file_9288.pdf,Worm,Heuristic,Custom Scan,Deleted,Medium,4922.34,1,1
a6a69231-6e82-4d3b-9884-9ddec088823e,22-06-2025 23:20,Machine_89,Windows 7,C:/Users/User13/Downloads/file_8974.bat,Ransomware,Behavioral,Full Scan,Quarantined,Medium,3133.19,1,0
ecbb5769-49e7-44fb-8c4b-956ea31984fc,26-05-2025 09:52,Machine_20,Windows 10,C:/Users/User35/Downloads/file_4367.xlsx,Keylogger,Behavioral,Custom Scan,Ignored,Medium,2942.49,1,0
c18353ea-9a58-4254-9f84-6d69d64f691c,30-05-2025 08:38,Machine_67,Windows 10,C:/Users/User29/Downloads/file_2231.bat,Trojan,Sandbox,Custom Scan,Deleted,High,1702.65,0,1
d649872b-5bc3-4130-94a6-38b3be5534b1,30-06-2025 09:18,Machine_26,Linux,C:/Users/User47/Downloads/file_3489.pdf,Worm,Sandbox,Quick Scan,Blocked,Low,1534.11,0,1
b78a5eb6-6e37-47dd-be3d-58690b81e2e4,28-06-2025 05:02,Machine_48,macOS,C:/Users/User7/Downloads/file_1937.docx,Keylogger,Heuristic,Custom Scan,Quarantined,High,1886.14,1,1
f2c54560-b8fd-4d99-8815-2d68e425eecc,27-05-2025 02:35,Machine_41,Windows 10,C:/Users/User44/Downloads/file_7280.xlsx,Worm,Heuristic,Quick Scan,Ignored,Medium,2737.85,0,1
